index,StateAbbr,County,EthnicIdentity,Age,Gender,MaritalStatus,Veteran,Imprisoned,NumberInHousehold,AnnualIncome,AllowedIncome,Category,Subcategory,AskedOnUtc,ClosedOnUtc,PostText,sentiscore,sentiment,emotion,gen_emo
101250,CA,Riverside,Other,50.0,Other,Other,,No,1.0,0.0,13590.0,Other,Wildfire or COVID-19: Other related issue,2021-11-29 07:34:59,2021-12-08 17:24:35,physically disabled adult born w compromised immune system also suffer uncontrollable spasms right arm get insuranceMy Dad died beneficiary irrvoc trust trust said separate trust supposed made share assets upon death trust attorneys fraudulently appointed trustee fund trust kept Dads trust open years charged judge rubber stamped except last fees nothing help found attorney CA willing work contingency agreed help get rest inheritance separate trustThe attorney agreed become temporary trustee separate trust would someone help receive assets Therefore also needed replacement trustee roletemporarily got assets trust would family member trustee talked using partner attorney trustee didnt know trusted told would whatever asked assured would transfer assets trustee choice final distributionsOn arrested DAs office charged also arrested charged fired one page fee agreement signed office sign still holds assets refuses transfer trustee choosing instead insists go find professional fiduciary transfer things refuse hire another stranger could steal case still open rules regarding trustee accused felonies accused felon keep holding assetsChase bank told closing trust accounts month ago told legal entire case help wthisThey took HelpDads trust said separate trust named sub trust Isnt difference Dads trust closed already still isnt legal,0.9921,positive,"{'Happy': 0.11, 'Angry': 0.04, 'Surprise': 0.09, 'Sad': 0.14, 'Fear': 0.62}",Fear
101251,CA,San Diego,Latino or Hispanic,37.0,Female,Separated,Yes,No,2.0,34000.0,32470.0,Family and Children,Wildfire or COVID-19:Family Law,2021-11-29 08:28:50,2021-12-28 05:15:17,reside county sons father lives San CountyI personal issues sons father actually abuser domestic violence married texts hits says inappropriate things still control issues good environment son issues abandonment still therapy dad toxic need know get healthier environment dad controlling tried co parenting uses court mistakes Ive done good life son wants hes emotionally scared dad dont know,-0.9841,negative,"{'Happy': 0.0, 'Angry': 0.11, 'Surprise': 0.11, 'Sad': 0.11, 'Fear': 0.67}",Fear
101252,CA,San Diego,Latino or Hispanic,37.0,Female,Separated,Yes,No,2.0,34000.0,32470.0,Family and Children,Wildfire or COVID-19:Family Law,2021-11-29 08:28:50,2021-12-28 05:15:17,Hello Emotional abuse difficult prove damage child usually visible However things doFile primary custodyFirstly file primary custody child father limited visitation rights subject conditions court may impose father ensure wellbeing child child old enough court likely take preference custodial parent consideration best interest factor arrange opportunity son speak judge voice feelingsAsk evaluationmental health studyYou also request custody evaluation evaluator psychologist trained picking signs abuse would conduct interviews child perform psychological testing parents issue report findings judge may help finding support allegation son emotionally abused fatherDocumentationKeep documentation occurrences may amount emotional abuse form journals picturesetc present judge support allegation child emotionally abused father Contact family law attorneyA family law attorney help gain primary custody child well best ways prove emotional abuse situation please insert find family law attorney search free legal aid providers county Law Help CA find Lawyer Referral Service County get regular paid attorney possibly lowfee attorney lowincome LRS County need help domestic violence please callYour local Domestic Violence Shelter orThe National Domestic Violence HotlineTDD,-0.6597,negative,"{'Happy': 0.15, 'Angry': 0.0, 'Surprise': 0.3, 'Sad': 0.12, 'Fear': 0.42}",Fear
101253,CA,San Bernardino,Latino or Hispanic,40.0,Female,Other,No,No,4.0,540.0,70230.0,Housing and Homelessness,Wildfire or COVID-19: Housing or Landlord/Tenant,2021-11-29 09:51:30,,got covid underlined medical condition lost job getting evicted due non payment rent received section also hardships going mental health domestic violence including legal things going help appreciated,0.0258,positive,"{'Happy': 0.2, 'Angry': 0.0, 'Surprise': 0.4, 'Sad': 0.2, 'Fear': 0.2}",Surprise
101254,CA,San Bernardino,Latino or Hispanic,40.0,Female,Other,No,No,4.0,540.0,70230.0,Housing and Homelessness,Wildfire or COVID-19: Housing or Landlord/Tenant,2021-11-29 09:51:30,,sorry received response notice period Section start eviction process additional COVIDFor immediate assistance please contact one legal service providers one office region Legal DirectoryPlease call visit website learn moreCalifornia Rural Legal Assistance Inc Coachella CoachellaDisability Rights California Ontario Office OntarioInland Counties Legal Services office Inland Counties Legal Services San office San Inland Counties Legal Services Victorville office VictorvilleInland Latino Lawyers Association Legal Aid Society San San,0.4535,positive,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.14, 'Sad': 0.29, 'Fear': 0.57}",Fear
101255,CA,Humboldt,Other,34.0,Female,Single,No,No,2.0,0.0,32470.0,Housing and Homelessness,Wildfire or COVID-19: Housing or Landlord/Tenant,2021-11-29 17:43:46,2022-01-02 20:45:50,McKinleyville Ca new landlord refuse anything tenant next door disturbing peace harassing tenants squatting apartment since Covid restrictions went place disappeared month apartment labeled vacant broken multiple times supposed friends since returned cites cannot evicted due Covid landlord agrees tenant continues take new friends also squatting fighting late night often ending know think cant arrest ask us play nice case fs lack enforcement landlord allowing continue years court action taken,-0.9313,negative,"{'Happy': 0.23, 'Angry': 0.0, 'Surprise': 0.08, 'Sad': 0.23, 'Fear': 0.46}",Fear
101256,CA,Humboldt,Other,34.0,Female,Single,No,No,2.0,0.0,32470.0,Housing and Homelessness,Wildfire or COVID-19: Housing or Landlord/Tenant,2021-11-29 17:43:46,2022-01-02 20:45:50,answer question progress sent shortly Thank patience,0.6486,positive,"{'Happy': 0.0, 'Angry': 0.33, 'Surprise': 0.0, 'Sad': 0.33, 'Fear': 0.33}",Angry
101257,CA,Humboldt,Other,34.0,Female,Single,No,No,2.0,0.0,32470.0,Housing and Homelessness,Wildfire or COVID-19: Housing or Landlord/Tenant,2021-11-29 17:43:46,2022-01-02 20:45:50,Ms police always called occasions ensure nobody harmed appearing County Board Supervisors may best course action pursuing enforcement Board Supervisors meets Tuesdays regular meetings members public may address Board Supervisors matters appearing agenda Public Comment NonAgenda Items portion meeting Members public may address Board topic Due COVID public comments must currently made remotely Zoom link contains information procedure making public comments remotelyIf Board unresponsive problems alternative taking case local smallclaims court even represent avoid attorney costs may even able recover damages harmed way financially compensatedIf want bring case neighbor would want bring action private nuisance legal claim occurs someone prevents disturbs use enjoyment property successfully sue someone causing private nuisance must prove rent lease property defendant created maintained condition harmful health b indecent offensive c obstructed free use property consent persons conduct persons conduct interfered use enjoyment property conduct would reasonably annoying disturbing ordinary person fact harmed eg sleep disturbed persons conduct seriousness harm outweighs public benefit conduct want bring case landlord would instead bring action breach covenant quiet enjoyment Landlords duty ensure tenants enjoy premises peacefully arising implied promise every California lease called covenant quiet enjoyment notify landlord landlord doesnt take action stop nuisance especially offender another tenant landlord may held liable succeed tenant must show landlords act omission substantially interferes right use enjoyment real property See v Mobile Estates App th successful landlord may refund part rent period time covenant violated havent already done sure first request writing landlord stop violation prior initiating legal action letter outline details issue negatively affected living conditionsThis link contains helpful information initiating small claims dispute County Superior Court feel safe might also want try talking neighbor directly matter measures pursue make sure document every occasion believe neighbor disturbing peace take number creative forms including audiotapes videos eyewitness testimony neighbors documented evidence repeated disturbances greatly support caseRegards C,0.9768,positive,"{'Happy': 0.09, 'Angry': 0.04, 'Surprise': 0.09, 'Sad': 0.35, 'Fear': 0.43}",Fear
101258,CA,Riverside,Other,27.0,Male,Single,No,No,2.0,54000.0,32470.0,Housing and Homelessness,Wildfire or COVID-19: Housing or Landlord/Tenant,2021-11-29 18:44:33,2021-12-08 17:26:48,Moved brand new apartment building still building units moved moved apartment ready mirrors missing incomplete painted areas handles drawers kitchen things missing received multiple empty promises finish needed done apartment keeping utilizing apartment biggest issue noise Since moved neighbors made loud noises enough disrupt living environment goes day night brought management several time writing verbally told need resolve calling police etc lease clearly states loud noises tolerated considered breech contract result eviction however nothing done roommate cannot even stay due noise level want know recourse requested moved another location expense however considered need know options paid pending cases live California want know case compensated environment subject would responsible either remove tenant going forward move thier expense floorplan one plan live going almost want moved responsible paying currently obligated pay per lease recordings noise large attach,-0.3302,negative,"{'Happy': 0.1, 'Angry': 0.07, 'Surprise': 0.07, 'Sad': 0.34, 'Fear': 0.41}",Fear
101259,CA,Sacramento,Latino or Hispanic,34.0,Female,Single,No,No,2.0,7000.0,32470.0,Family and Children,Wildfire or COVID-19:Family Law,2021-11-29 21:33:02,2022-01-03 18:02:44,childsupport case Ca open Juvenile Dependency case judge dismissed case temporarily placed fathers reside Ca moved children established residence school child back care worked recent due pandemic receive public assistance DHS Foodstamps continue reside residence since Would file custody Ca II go court dissmisal Juvenile Dependency case child back care since open Juvenile Dependecy case remain open court datw modification childsupport Jurisdiction filing custody California,0.787,positive,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.12, 'Sad': 0.0, 'Fear': 0.88}",Fear
101260,CA,Los Angeles,Latino or Hispanic,33.0,Female,Single,No,No,3.0,40000.0,51350.0,Family and Children,Wildfire or COVID-19:Family Law,2021-11-29 23:24:57,2022-01-15 14:12:44,sons father currently court order since agreed relocation son Texas purchased home Texas feels son spend holidays school breaks feel alternate holidays son able spend holidays us able move son state,0.836,positive,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.2, 'Sad': 0.4, 'Fear': 0.4}",Sad
101261,CA,Los Angeles,Latino or Hispanic,33.0,Female,Single,No,No,3.0,40000.0,51350.0,Family and Children,Wildfire or COVID-19:Family Law,2021-11-29 23:24:57,2022-01-15 14:12:44,answer question progress sent shortly Thank patience,0.6486,positive,"{'Happy': 0.0, 'Angry': 0.33, 'Surprise': 0.0, 'Sad': 0.33, 'Fear': 0.33}",Angry
101262,CA,Los Angeles,Latino or Hispanic,33.0,Female,Single,No,No,3.0,40000.0,51350.0,Family and Children,Wildfire or COVID-19:Family Law,2021-11-29 23:24:57,2022-01-15 14:12:44,wait response thank,0.3612,positive,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.5, 'Sad': 0.5, 'Fear': 0.0}",Surprise
101263,CA,Los Angeles,Latino or Hispanic,33.0,Female,Single,No,No,3.0,40000.0,51350.0,Family and Children,Wildfire or COVID-19:Family Law,2021-11-29 23:24:57,2022-01-15 14:12:44,Ms Prior answering question would helpful could provide us additional information please answer following questionsWhats actual timeshare childs father followingHow old childHow father demonstrate agreement relocation Texas writing father know advance buy home TexasWhen purchase father make new demands knownRegards C,0.8504,positive,"{'Happy': 0.17, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.33, 'Fear': 0.5}",Fear
101264,CA,Los Angeles,Latino or Hispanic,33.0,Female,Single,No,No,3.0,40000.0,51350.0,Family and Children,Wildfire or COVID-19:Family Law,2021-12-01 00:13:37,,sons father agreed would pay paid doHe informed would pay,0.0772,positive,"{'Happy': 0, 'Angry': 0, 'Surprise': 0, 'Sad': 0, 'Fear': 0}",Happy
101265,CA,Riverside,Latino or Hispanic,40.0,Female,Divorced,No,No,3.0,58000.0,51350.0,Housing and Homelessness,Wildfire or COVID-19: Housing or Landlord/Tenant,2021-11-30 01:19:44,,Hello live lake Elsinore California landlord upset received payment united way program Im approved text tenant pay part utilities name go also never advised going,0.3493,positive,"{'Happy': 0.25, 'Angry': 0.0, 'Surprise': 0.25, 'Sad': 0.0, 'Fear': 0.5}",Fear
101266,CA,Sacramento,Other,51.0,Female,Widowed,No,No,1.0,18000.0,13590.0,Other,Wildfire or COVID-19: Other related issue,2021-11-30 07:03:25,2021-11-30 16:45:13,card expired Would able apply u Citizenship,0.0,neutral,"{'Happy': 0, 'Angry': 0, 'Surprise': 0, 'Sad': 0, 'Fear': 0}",Happy
101267,CA,San Bernardino,Other,46.0,Male,Other,No,No,2.0,13000.0,32470.0,Housing and Homelessness,Wildfire or COVID-19: Housing or Landlord/Tenant,2021-11-30 15:36:05,2021-12-08 17:30:26,vehicle worked parked designated area mobile home park rules parking violation posted saying vehicle needed moved within move notice believe slandered loss property harassed discriminated,-0.8402,negative,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.14, 'Fear': 0.86}",Fear
101268,CA,San Bernardino,Other,46.0,Male,Other,No,No,2.0,13000.0,32470.0,Other,Wildfire or COVID-19: Other related issue,2021-11-30 15:51:45,2021-12-08 17:31:21,Adult protective services received welfare check tip elderly mother harassing owner park seperate case explained previous question upon entrance home explained APS representatives reasons seemed sorts tense due ongoing harassment situation representatives understand even advised recommended legal action assistance obvious harassment weeks initial meeting mother needed emergency surgery Fresh surgery due another complaint people harassing representative point told mother would replace leaking roof new roof signed restraining order mother,-0.9485,negative,"{'Happy': 0.1, 'Angry': 0.0, 'Surprise': 0.2, 'Sad': 0.25, 'Fear': 0.45}",Fear
101269,CA,Orange,Other,65.0,Female,Single,No,No,1.0,13800.0,13590.0,Other,Wildfire or COVID-19: Personal Injury,2021-11-30 18:20:34,2021-12-08 17:32:11,Hello diagnosed breast cancer told needed surgery took several weeks decide going regarding surgery decided suggested called transflap reconstruction right breast surgery part surgery told new procedure instead reconstruction used belly fat instead surgery started complications within three weeks three additional surgeries stomach kept bleeding different places scares remained mediumsize black scare almost would remind paddle stopped breathing asked never given answer made sense last surgical procedure much longer large proportion stomach fat removed prominent bulge remained right side asked would even Surgeon clearly said older men wear suspenders keep clothes Moving forward never attempted take legal action blessed alive even body looking like story personal life put hold look Recently MRI left breast part procedure lay stomach still unable without severe pain since surgery question Late case,0.775,positive,"{'Happy': 0.05, 'Angry': 0.0, 'Surprise': 0.05, 'Sad': 0.32, 'Fear': 0.59}",Fear
101270,CA,Santa Barbara,Other,30.0,Female,Single,No,No,1.0,19000.0,13590.0,Housing and Homelessness,Wildfire or COVID-19: Housing or Landlord/Tenant,2021-11-30 19:22:28,2021-12-29 02:49:37,Hello thank help live County renting cottage property since May somewhat property landlord owns multiple buildings property rent Nobody signed leases earlier year sent leases everyone informal lightweight agreement lease though unsigned either party st verbal agreement leasing partner moved continuing reside rent cottageA week ago received letter notifying terminating lease need move st year violation lease damage property say want move back unit Im leasing writing inquire rights based unsigned lease know long shot thought Id rather ask Thank advance Best,0.9641,positive,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.11, 'Sad': 0.22, 'Fear': 0.67}",Fear
101271,CA,Santa Barbara,Other,30.0,Female,Single,No,No,1.0,19000.0,13590.0,Housing and Homelessness,Wildfire or COVID-19: Housing or Landlord/Tenant,2021-11-30 19:22:28,2021-12-29 02:49:37,Thank continued patience still working answer post soon completeThank youCalifornia Free Legal Answers,0.5859,positive,"{'Happy': 0.33, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.33, 'Fear': 0.33}",Happy
101272,CA,Santa Barbara,Other,30.0,Female,Single,No,No,1.0,19000.0,13590.0,Housing and Homelessness,Wildfire or COVID-19: Housing or Landlord/Tenant,2021-11-30 19:22:28,2021-12-29 02:49:37,Hi Thank continued patience still working answer post soon completeThank youCalifornia Free Legal Answers,0.5859,positive,"{'Happy': 0.33, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.33, 'Fear': 0.33}",Happy
101273,CA,Santa Barbara,Other,30.0,Female,Single,No,No,1.0,19000.0,13590.0,Housing and Homelessness,Wildfire or COVID-19: Housing or Landlord/Tenant,2021-11-30 19:22:28,2021-12-29 02:49:37,Hi likely violation Municipal Code Tenant Protection Act Protection Act requires landlord cause evictionResourcesYou immediately reach landlordtenant attorney assess situation use County Bar Association Lawyer Referral Service free hour consultation may qualify free lowcost representation able tell applies specific facts would best position meet goals also several resources use bottom responseIf believe work landlord consulting one resources discuss situation emphasizing existing legal protections outlined discussion prior full eviction proceeding likely minimize conflict usually associated full eviction proceeding feel speak freely landlord Rental Housing Mediation Program RHMP offer information related rights provide information dispute resolution services landlordIf stay home come resolution keep log communications landlord subsequent raises rent subsequent eviction notices reach resources protections retaliatory evictions raises rentMandatory Lease OrdinanceThe landlord required offer rental units property signed year longer lease Municipal Code Landlord must offered year longer lease would needed send county notice rejection signed lease type home would qualify multiple units property steps done could additional something work local landlordtenant attorney confirm applicable act lease requirement exerted either defense unlawful detainer request court enforce itValidity LeaseAny agreement involving land year must writing signed parties enforceable exceptions lease signatures landlord needed lease received lease signed delivered landlord would enforceable tenant even tenant fails sign lease tenant takes possession premises pays stipulated rent still failed sign lease tenants acceptance landlords delivery executed lease premises presumed landlord may enforce lease provisions tenant situation would mean lease enforceable either landlord situation considered tenancy sufferance monthtomonth leaseIf lived property year eviction would generally require day notice vacate require reason long eviction retaliatory much shorter notice period lease violationIf lived home year home eligible several additional protections apply would required given notice certain type causeTenant Protection ActThe primary protection expect Californias Tenant Protection Act Mandatory Lease Cause Relocation Ordinance require certain types homes cause eviction limits rental increases act applies occupied home year home older owner house natural personTo check Protection Act applies review documentation landlord lease addendums notices confirm indication home home exempt Tenant Protection Act notice received required statement saying home exempt act notice language regarding Tenant Protection Act notice may considered invalid another would need sent notice reviewed landlordtenant attorney confirm Tenant Protection Act applies multiple homes property act usually apply long homes applicable evictions must based cause cause divided two categories evictions nofault evictions law requires landlord provide cause eviction notice quit NoFault evictions based landlord close family member intent occupy home withdrawal unit market owner receiving order stop renting unit intent totally demolish substantially remodel rental unit Relocation Assistance OrdinanceIf terms eviction given nocause eviction would entitled relocation assistance equivalent one months rent within rent waiver last month modified requirement indicated handout allowing option providing rent credit instead landlord must make payments tenants within unless landlord provided early termination notice payment also must divided paid individually tenant continuously lawfully residence notice requirement statement home exempt notice voidRegards California Free Legal Answers,-0.8406,negative,"{'Happy': 0.09, 'Angry': 0.01, 'Surprise': 0.1, 'Sad': 0.17, 'Fear': 0.63}",Fear
101274,CA,Amador,Latino or Hispanic,72.0,Female,Other,No,No,2.0,33758.4,32470.0,Consumer Financial Questions,Wildfire or COVID-19: Debts & Purchases,2021-11-30 22:44:22,2021-12-07 16:44:58,sued husband social security im sued house live husbands name onlyshould show hearing date,0.34,positive,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.0, 'Fear': 1.0}",Fear
101275,CA,Amador,Latino or Hispanic,72.0,Female,Other,No,No,2.0,33758.4,32470.0,Consumer Financial Questions,Wildfire or COVID-19: Debts & Purchases,2021-11-30 22:44:22,2021-12-07 16:44:58,sounds like sued Generally speaking Whether judgmentproof separate question answer may help determine best steps forward legal questions answers website best forum determine options point probably protected TD Banks ability place lien house satisfy judgment probably limited However may reasons fight lawsuit attorney pertinent facts could help provide guidanceI strongly urge contact Legal Services Northern California right away see qualify help legal aid organizations offers free legal services lowincome residents office serves lowincome residents County economic stability includes debt collection legal defense services one organizations priorities intake hours Monday Tuesday Wednesday Thursday telephone number may help copy complaint date served complaint summons handy Respectfully C,0.9805,positive,"{'Happy': 0.14, 'Angry': 0.05, 'Surprise': 0.1, 'Sad': 0.19, 'Fear': 0.52}",Fear
101276,CA,Riverside,Latino or Hispanic,22.0,Female,Single,No,No,2.0,25000.0,32470.0,Consumer Financial Questions,Wildfire or COVID-19: Debts & Purchases,2021-11-30 22:58:58,2021-12-11 23:08:25,currently live desert hot springs ca sued synchrony bank want respond court sure go start process,-0.3167,negative,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 0.25, 'Sad': 0.25, 'Fear': 0.5}",Fear
101277,CA,Riverside,Latino or Hispanic,22.0,Female,Single,No,No,2.0,25000.0,32470.0,Consumer Financial Questions,Wildfire or COVID-19: Debts & Purchases,2021-11-30 22:58:58,2021-12-11 23:08:25,Dear Assuming sued bank money issues first need decide whether going respond lawsuit choose respond make sure within deadline decide going respond Generally last day falls day court closed next day court open respond lawsuit either file answer general denial file motion must file response courthouse lawsuit filed address papers served plaintiff Make sure take original plus least office file also pay filing fee file papers file response plaintiffs lawsuit must serve copy plaintiff detailed information visit California Courts SelfHelp Center httpswwwcourtscagovhtmrdeLocaleAttren Although represent court lawyer competent specific area law efficient way protect right interest Heshe understand case details advise best option find lawyer may refer California Certified Lawyer Referral Services County httpswwwcalbarcagovPublicNeedLegalHelpUsingaCertifiedLawyerReferralServiceCertifiedLawyerReferralServicesDirectoryLosAngelesArea Note services certified State Bar California assist find right lawyer need low nocost legal help visit wwwlawhelpcaorg Note may need lawyer entire case depending whether feel comfortable handle case maybe help complicated parts called limitedscope representation Learn limitedscope representation California Courts httpswwwcourtscagovhtm also get help understanding law learning go court process courts selfhelp center httpswwwcourtscagovselfhelpselfhelpcentershtm Finally may also consider mediation alternative method resolving issues without go court mediation process bank work solutions help neutral thirdparty mediator trained enforce decision helps guide reaching solution Successful often result written agreements signed parties dispute bank reach mutually agreeable solution either may still proceed court action find information County Superior Court Civil Mediation httpswwwcourtscagovDivisionsADRcivilmedpartiescounselphp,0.9893,positive,"{'Happy': 0.13, 'Angry': 0.0, 'Surprise': 0.09, 'Sad': 0.15, 'Fear': 0.62}",Fear
101278,CA,Contra Costa,Other,53.0,Female,Divorced,No,No,2.0,58000.0,32470.0,Other,Wildfire or COVID-19: Other related issue,2021-12-01 00:15:55,2021-12-30 07:03:53,HelloI appreciate assistance received notice wage garnishment vehicle repo sure auctioned vehicle came claimed remaining balance plus ridiculous penalties total judgment entered Someone showed handed court papers time looked see anything appearing court court date Nine years went nowhere received garnishment notice address place never even lived received anything heard anything since time recently garnishment order filed employer receive Writ Garnishment according email received ADP leave absence since due cardiovascular neurological issues minimal temporary disabilitySDI income wk even enough support son college student lives Hence behind rent bills also five credit cards accruing interest late fees addition several medical bills Ive ER times Urgent Care several physicianspecialist visits due cardiovascular neurological issues son living relative let go due downsizing COVID move living another place thankfully allowing late rent payments return work Ill lot past due payments catch plus monthly expenses monthly income taking Even get take less still enough monthly income us live onFinally questionDo think could get garnishment file Exemption PRO PER cant afford attorney think may wise consider filing bankruptcy way son survive wages garnishedI truly appreciate feedback supply earliest convenienceSincerely San,0.9844,positive,"{'Happy': 0.09, 'Angry': 0.0, 'Surprise': 0.21, 'Sad': 0.18, 'Fear': 0.52}",Fear
101279,CA,Contra Costa,Other,53.0,Female,Divorced,No,No,2.0,58000.0,32470.0,Other,Wildfire or COVID-19: Other related issue,2021-12-01 00:15:55,2021-12-30 07:03:53,HelloI received email never received response original request informed attorney willing respond inquiry posted lengthy message order include background situationThank San Dear Free Legal Answers UserYou submitted legal question Free Legal Answers still legal problem would like attorney answer please withdraw question allowed ask another question may also wish contact legal resources stateThank youFree Legal Answers Administration,0.9566,positive,"{'Happy': 0.2, 'Angry': 0.0, 'Surprise': 0.3, 'Sad': 0.1, 'Fear': 0.4}",Fear
101280,CA,Contra Costa,Other,53.0,Female,Divorced,No,No,2.0,58000.0,32470.0,Other,Wildfire or COVID-19: Other related issue,2021-12-01 00:15:55,2021-12-30 07:03:53,Answer coming soon,0.0,neutral,"{'Happy': 0.0, 'Angry': 0.0, 'Surprise': 1.0, 'Sad': 0.0, 'Fear': 0.0}",Surprise
101281,CA,Contra Costa,Other,53.0,Female,Divorced,No,No,2.0,58000.0,32470.0,Other,Wildfire or COVID-19: Other related issue,2021-12-01 00:15:55,2021-12-30 07:03:53,Hello One main tools creditor use collect wage garnishment creditor received judgment court money case creditor file papers portion paycheck garnished taken withheld pay debt given copy Earnings Withholding Order Form However creditor limited amount take Generally take home pay withheld creditor cannot take part paycheck need support dependents wages garnished options Debt negotiation creditorYour creditor could potentially lose money decide file bankruptcy would likely negotiate contact creditor explain situation get agree alternate payment plan well reduction overall balance creditor lawyer listed Earnings Withholding orderFiling claim exemption found useful information California courts website httpswwwcourtscagovhtmrdeLocaleAttren copied excerpts youWage garnishment usually automated take account cost supporting family garnishment leave family little support fill Claim Exemption Form Financial Statement Form form illustrate much paycheck need support family including medical expenses also turn financial statement along form Remember job prove using Financial Statement form need earnings support familyOn Claim Exemption form make offer creditor specified amount withheld check pay period Put amount agree pay pay day item creditor agrees oppose claim exemption Mail deliver original plus one copy Claim Exemption Financial Statement levying officer case sheriffmarshal process server issued Earnings Withholding Order Keep Note employer must continue comply completely wage garnishment send withheld wages levying officer levying officer hold payments Claim Exemption decided either creditor opposing Claim Exemption court orderIf creditor oppose claim exemption part earnings need support family paid paid direct get back earnings levying officer employer holding asked exemptionIf creditor opposes claim exemption receive Notice Opposition Claim Exemption Form Notice Hearing Claim Exemption Form set court date judge make decision Read Form tell court date information tell creditor go court need go court date willing court make decision based Financial Statement creditors Notice Opposition go hearing take bills paycheck stubs canceled checks evidence witnesses help prove need earnings support familyRead page Form information hearing judge make final decision judge agrees claim exemption get money back judge order employer stop withholding earnings withhold less money judge agrees creditor employer must continue withhold earnings unless appeal higher court Appeals complicated talk lawyer think want appealIf court hearing file another Claim Exemption Earnings Withholding Order unless finances gotten worse important wayIf judge orders Earnings Withholding Order changed ended levying officer must sign notice employer levying officer may give permission deliver employer mailed link also contains information creditor opposes claim exemption wage garnishment Vacating default judgment One fastest ways stop wage garnishment file motion vacate default judgment got post court challenge action motion vacate default judgement protests judgment allowed wage garnishment reasons support motion areThat didnt get lawsuit summons creditors time chance legally defend yourselfA mistake summons rendering invalid hope still summonsA mistake made creditors original lawsuitThe default loan result justifiable mistake understandable excuse arrears creditor may refile lawsuit new money judgment first judgment thrown may give extra time work better agreement themFiling Bankruptcy often last resort stays record example credit card companies may unwilling grant credit card may difficult obtaining loans whileHowever filing bankruptcy may preferable depending situationBefore bankruptcy even complete youll earn automatic stay prevents creditors suing even badgering money process stay also includes notification employers garnishing ages longer continue bankruptcy settledEarning discharge debt end bankruptcy free debt important note good news Many possessions get seized sold pay creditor,0.987,positive,"{'Happy': 0.04, 'Angry': 0.05, 'Surprise': 0.24, 'Sad': 0.14, 'Fear': 0.53}",Fear
101282,CA,Los Angeles,Latino or Hispanic,28.0,Male,Married,Yes,No,3.0,20168.0,51350.0,Family and Children,Wildfire or COVID-19:Family Law,2021-12-01 00:19:47,2021-12-01 05:06:23,wife informally sperated oringally going live another state son visit us decided would live los city son could us relatively close However decided stay Florida state currently vacationing son decided take keep live instead bringing back willing bring back bday options,0.0,neutral,"{'Happy': 0.1, 'Angry': 0.1, 'Surprise': 0.0, 'Sad': 0.4, 'Fear': 0.4}",Sad
101283,CA,Orange,Other,51.0,Male,Married,No,No,2.0,40000.0,32470.0,Housing and Homelessness,Wildfire or COVID-19: Housing or Landlord/Tenant,2021-12-02 21:57:11,2022-01-03 23:18:49,gave Shortly giving notice spouse put COVID time waiting Covid would covered rent end year Landlord initial stage evicting us still trying find place live,0.34,positive,"{'Happy': 0.0, 'Angry': 0.11, 'Surprise': 0.11, 'Sad': 0.11, 'Fear': 0.67}",Fear
101284,CA,Orange,Other,51.0,Male,Married,No,No,2.0,40000.0,32470.0,Housing and Homelessness,Wildfire or COVID-19: Housing or Landlord/Tenant,2021-12-02 21:57:11,2022-01-03 23:18:49,Hi Thank continued patience still working answer post soon completeThank youCalifornia Free Legal Answers,0.5859,positive,"{'Happy': 0.33, 'Angry': 0.0, 'Surprise': 0.0, 'Sad': 0.33, 'Fear': 0.33}",Happy
