StateAbbr,County,EthnicIdentity,Age,Gender,MaritalStatus,Veteran,Imprisoned,NumberInHousehold,AnnualIncome,Category,Subcategory,AskedOnUtc,ClosedOnUtc,Uno,emotion
GA,DeKalb,African American,41.0,Male,Divorced or Widowed,No,No,5.0,10000.0,Family and Children,Wills/Inheritance,2021-05-08 02:17:57,2021-05-29 10:45:58,8021B7E9-3A97-456D-963F-8AC55E3A7F96,fear
GA,DeKalb,African American,41.0,Male,Divorced or Widowed,No,No,5.0,10000.0,Family and Children,Wills/Inheritance,2021-05-08 02:17:57,2021-05-29 10:45:58,8021B7E9-3A97-456D-963F-8AC55E3A7F96,fear
GA,DeKalb,African American,41.0,Male,Divorced or Widowed,No,No,5.0,10000.0,Family and Children,Wills/Inheritance,2021-05-08 02:17:57,2021-05-29 10:45:58,8021B7E9-3A97-456D-963F-8AC55E3A7F96,fear
GA,DeKalb,African American,41.0,Male,Divorced or Widowed,No,No,5.0,10000.0,Family and Children,Wills/Inheritance,2021-05-08 02:17:57,2021-05-29 10:45:58,8021B7E9-3A97-456D-963F-8AC55E3A7F96,fear
GA,Macon,Caucasian,41.0,Male,Divorced or Widowed,Yes,No,2.0,0.0,Other,Other,2021-05-08 08:23:11,2021-07-18 13:16:07,963DA09D-EE1D-48B8-960E-B92C0BDDA6D3,angry
GA,Fulton,African American,22.0,Male,Single,No,No,5.0,0.0,Individual Rights,Civil/Constitutional Rights,2021-05-08 08:30:41,2021-07-04 20:30:29,E2525B70-E9BD-4180-A891-A32859CB75BF,sad
GA,Fulton,African American,22.0,Male,Single,No,No,5.0,0.0,Individual Rights,Civil/Constitutional Rights,2021-05-08 08:30:41,2021-07-04 20:30:29,E2525B70-E9BD-4180-A891-A32859CB75BF,sad
GA,DeKalb,African American,66.0,Female,Divorced or Widowed,No,No,5.0,15072.0,Family and Children,Wills/Inheritance,2021-05-08 14:17:02,2021-05-24 16:11:41,1CC7C9A4-264E-4B0B-A620-D3CF2C937D69,fear
GA,DeKalb,African American,66.0,Female,Divorced or Widowed,No,No,5.0,15072.0,Family and Children,Wills/Inheritance,2021-05-08 14:17:02,2021-05-24 16:11:41,1CC7C9A4-264E-4B0B-A620-D3CF2C937D69,fear
GA,DeKalb,African American,66.0,Female,Divorced or Widowed,No,No,5.0,15072.0,Family and Children,Wills/Inheritance,2021-05-08 14:17:02,2021-05-24 16:11:41,1CC7C9A4-264E-4B0B-A620-D3CF2C937D69,fear
GA,DeKalb,African American,66.0,Female,Divorced or Widowed,No,No,5.0,15072.0,Family and Children,Wills/Inheritance,2021-05-08 14:17:02,2021-05-24 16:11:41,1CC7C9A4-264E-4B0B-A620-D3CF2C937D69,fear
GA,DeKalb,African American,66.0,Female,Divorced or Widowed,No,No,5.0,15072.0,Family and Children,Wills/Inheritance,2021-05-08 14:17:02,2021-05-24 16:11:41,1CC7C9A4-264E-4B0B-A620-D3CF2C937D69,fear
GA,Chatham,African American,33.0,Female,Single,No,No,4.0,44000.0,Housing and Homelessness,Housing or Property Owned,2021-05-08 17:22:44,2021-07-18 13:16:20,1FE648BC-CD4F-4219-9196-729B3A1CEFA8,sad
GA,Henry,African American,35.0,Female,Single,No,No,3.0,2000.0,Housing and Homelessness,Housing or Property Owned,2021-05-08 19:44:05,2021-07-18 13:20:06,7034D158-2435-4BE8-84AE-C042EF5ECED5,fear
GA,DeKalb,Other,52.0,Other,Other,,No,1.0,500.0,Other,Other,2021-05-08 20:13:01,2021-07-18 13:22:35,CA135E16-445E-4C16-AFB7-D352C4418A32,fear
GA,Houston,Other,61.0,Other,Other,,No,2.0,20000.0,Other,Other,2021-05-08 20:28:35,2021-07-18 13:22:58,1F5F8AF2-7707-4318-83BF-9B35C463BC4D,fear
GA,Baldwin,African American,36.0,Female,Single,No,No,3.0,28000.0,Family and Children,Family/Divorce/Custody,2021-05-08 20:32:10,2021-07-18 13:23:21,B79E882E-BBB1-41FC-8D04-D5185A14A5FD,fear
GA,Cobb,Other,20.0,Female,Single,No,No,4.0,25000.0,Housing and Homelessness,Housing or Property Owned,2021-05-08 21:17:28,2021-05-22 15:47:06,D8AE933B-B20F-47DF-9232-2F945DBD4AFA,fear
GA,Cobb,Other,20.0,Female,Single,No,No,4.0,25000.0,Housing and Homelessness,Housing or Property Owned,2021-05-08 21:17:28,2021-05-22 15:47:06,D8AE933B-B20F-47DF-9232-2F945DBD4AFA,fear
GA,Cobb,Other,20.0,Female,Single,No,No,4.0,25000.0,Housing and Homelessness,Housing or Property Owned,2021-05-08 21:17:28,2021-05-22 15:47:06,D8AE933B-B20F-47DF-9232-2F945DBD4AFA,fear
GA,Cobb,Other,20.0,Female,Single,No,No,4.0,25000.0,Housing and Homelessness,Housing or Property Owned,2021-05-08 21:17:28,2021-05-22 15:47:06,D8AE933B-B20F-47DF-9232-2F945DBD4AFA,fear
GA,Bartow,Caucasian,33.0,Female,Divorced or Widowed,No,No,2.0,20000.0,Family and Children,Family/Divorce/Custody,2021-05-09 07:39:58,2021-07-18 13:23:50,4EC43568-49CD-4341-B32E-827A7712316D,fear
GA,Jackson,Caucasian,42.0,Female,Separated,No,No,1.0,0.0,Other,Expungement,2021-05-09 21:05:34,2021-05-20 21:37:56,06D70AE7-2BCD-4D8E-8AFF-78960C874E85,fear
GA,Gwinnett,Other,31.0,Female,Married / remarried,No,No,5.0,1600.0,Family and Children,Family/Divorce/Custody,2021-05-10 14:05:23,2021-05-26 14:44:51,6D94EFAE-DB93-42BD-BFF0-D57506D4770E,fear
GA,Gwinnett,Other,31.0,Female,Married / remarried,No,No,5.0,1600.0,Family and Children,Family/Divorce/Custody,2021-05-10 14:05:23,2021-05-26 14:44:51,6D94EFAE-DB93-42BD-BFF0-D57506D4770E,fear
GA,Gwinnett,Other,31.0,Female,Married / remarried,No,No,5.0,1600.0,Family and Children,Family/Divorce/Custody,2021-05-10 14:05:23,2021-05-26 14:44:51,6D94EFAE-DB93-42BD-BFF0-D57506D4770E,fear
GA,Brantley,Caucasian,43.0,Female,Married / remarried,No,No,4.0,26000.0,Family and Children,Family/Divorce/Custody,2021-05-10 15:03:23,2021-07-18 13:18:04,58A4FE2A-89CA-468C-AA7F-C2005F050A0A,fear
GA,Fulton,Other,39.0,Other,Other,,No,2.0,0.0,Family and Children,Wills/Inheritance,2021-05-10 15:47:32,2021-05-22 13:19:13,60C7E73D-49E8-4852-9046-EDD85E4DA8C6,fear
GA,Fulton,Other,39.0,Other,Other,,No,2.0,0.0,Family and Children,Wills/Inheritance,2021-05-10 15:47:32,2021-05-22 13:19:13,60C7E73D-49E8-4852-9046-EDD85E4DA8C6,fear
GA,Oconee,African American,43.0,Male,Single,No,No,1.0,15000.0,Housing and Homelessness,Housing or Property Owned,2021-05-10 15:52:26,2021-07-18 13:18:21,99A364C5-7C39-4506-86BF-5337E87FD956,fear
GA,Camden,Caucasian,28.0,Female,Single,No,No,2.0,15000.0,Housing and Homelessness,Housing or Property Owned,2021-05-10 18:04:11,2021-07-18 13:18:41,0C1673DB-5E74-4185-AE70-48A79A697488,fear
GA,Coweta,Latino or Hispanic,19.0,Female,Single,No,No,1.0,13000.0,Family and Children,Family/Divorce/Custody,2021-05-10 18:24:18,2021-07-18 13:24:14,09FB13F6-DFAD-4D21-BFB3-0F8E8B22156A,fear
GA,Richmond,African American,49.0,Male,Single,Yes,No,1.0,24792.0,Family and Children,Family/Divorce/Custody,2021-05-11 05:57:10,2021-07-18 13:29:09,933BA104-0C52-414A-8FFB-BF509291684A,fear
GA,Richmond,African American,49.0,Male,Single,Yes,No,1.0,24792.0,Family and Children,Family/Divorce/Custody,2021-05-11 06:02:51,2021-07-18 13:29:59,933BA104-0C52-414A-8FFB-BF509291684A,fear
GA,Richmond,African American,49.0,Male,Single,Yes,No,1.0,24792.0,Family and Children,Family/Divorce/Custody,2021-05-11 06:09:42,2021-07-18 13:30:21,933BA104-0C52-414A-8FFB-BF509291684A,fear
GA,Gilmer,Caucasian,25.0,Female,Married / remarried,No,No,2.0,0.0,Other,Other,2021-05-11 07:50:44,2021-05-22 15:50:40,2095E85E-84BF-40CF-961B-60557E8C54FB,fear
GA,Gilmer,Caucasian,25.0,Female,Married / remarried,No,No,2.0,0.0,Other,Other,2021-05-11 07:50:44,2021-05-22 15:50:40,2095E85E-84BF-40CF-961B-60557E8C54FB,fear
GA,Gilmer,Caucasian,25.0,Female,Married / remarried,No,No,2.0,0.0,Other,Other,2021-05-11 07:50:44,2021-05-22 15:50:40,2095E85E-84BF-40CF-961B-60557E8C54FB,fear
GA,Gilmer,Caucasian,25.0,Female,Married / remarried,No,No,2.0,0.0,Other,Other,2021-05-11 07:50:44,2021-05-22 15:50:40,2095E85E-84BF-40CF-961B-60557E8C54FB,fear
GA,Glynn,Caucasian,35.0,Male,Single,No,No,5.0,18000.0,Family and Children,Family/Divorce/Custody,2021-05-11 10:24:21,2021-07-18 13:30:39,E51176A9-2E40-48AA-B3BC-61E38E1C4A43,sad
GA,Fulton,Other,33.0,Male,Other,,No,6.0,27000.0,Family and Children,Family/Divorce/Custody,2021-05-11 14:02:46,2021-07-18 13:34:43,F7BC5473-9A87-41DB-8E60-6826FB2DB4AE,fear
GA,Carroll,Other,67.0,Other,Other,,No,2.0,1700.0,Family and Children,Family/Divorce/Custody,2021-05-11 15:08:40,2021-07-18 13:36:27,C1794190-6FCD-49BF-932C-6917092502CB,fear
GA,Forsyth,Native American,57.0,Female,Married / remarried,No,No,3.0,38000.0,Family and Children,Wills/Inheritance,2021-05-11 16:06:48,2021-05-29 10:43:57,32183648-DB09-4E19-9560-0B06ACFA7C49,fear
GA,Floyd,Caucasian,43.0,Female,Single,No,No,2.0,12000.0,Family and Children,Wills/Inheritance,2021-05-20 05:22:15,2021-06-24 20:34:33,C5270B66-20F9-4202-AFEF-0EC7DE2AAD85,fear
GA,Floyd,Caucasian,43.0,Female,Single,No,No,2.0,12000.0,Family and Children,Wills/Inheritance,2021-05-20 05:22:30,2021-05-30 10:30:10,C5270B66-20F9-4202-AFEF-0EC7DE2AAD85,fear
GA,Newton,African American,32.0,Male,Married / remarried,No,No,3.0,30000.0,Family and Children,Family/Divorce/Custody,2021-06-11 17:27:57,2021-08-06 14:05:54,DA3F2700-350F-48E9-8716-5CE28F8D328A,fear
GA,Fulton,Caucasian,22.0,Male,Single,No,No,4.0,30000.0,Other,Other,2021-06-11 17:42:06,2021-08-06 14:06:09,30D91192-32DD-47CB-8E4A-D3DA744F7980,sad
GA,Dougherty,Caucasian,26.0,Male,Single,No,No,1.0,30000.0,Health and Disability,Health Care,2021-06-11 17:44:58,2021-08-06 14:06:22,9C7F6ABD-77F9-468A-92DC-E595563CCB0D,fear
GA,Carroll,Caucasian,24.0,Female,Married / remarried,No,No,3.0,0.0,Family and Children,Family/Divorce/Custody,2021-06-11 19:45:48,2021-08-06 14:06:35,64E28596-C6C0-48DA-BDAF-3D9056D27BEC,sad
GA,Muscogee,Caucasian,55.0,Male,Married / remarried,No,No,2.0,18024.0,Other,Other,2021-06-11 23:06:21,2021-08-06 14:06:49,C73A5C59-0265-42FB-9298-5D186C0E52DA,fear
GA,Haralson,Other,64.0,Other,Other,,No,2.0,4200.0,Other,Other,2021-06-12 01:22:27,2021-06-21 04:59:30,0C89B198-EB27-45EC-98D5-02AC4AFEA0F4,fear
GA,Gwinnett,Caucasian,49.0,Female,Married / remarried,No,No,1.0,0.0,Other,Other,2021-06-12 04:08:41,2021-08-06 14:07:01,F1EB7B20-5295-47A5-B20A-517752EA1D29,fear
GA,Carroll,Caucasian,34.0,Female,Divorced or Widowed,No,No,2.0,10000.0,Family and Children,Family/Divorce/Custody,2021-06-12 16:46:12,2021-08-06 14:07:24,FC3EBDD6-F1CE-4522-BAB6-8059FD5E8C1C,fear
GA,Carroll,Caucasian,34.0,Female,Divorced or Widowed,No,No,2.0,10000.0,Family and Children,Family/Divorce/Custody,2021-06-12 16:46:12,2021-08-06 14:07:24,FC3EBDD6-F1CE-4522-BAB6-8059FD5E8C1C,fear
GA,DeKalb,African American,41.0,Male,Single,No,No,4.0,1800.0,Consumer Financial Questions,Debts & Purchases,2021-06-12 17:44:31,2021-06-24 20:41:16,8B8149D0-91B9-4F79-A17F-B4716D4889CA,fear
GA,DeKalb,African American,41.0,Male,Single,No,No,4.0,1800.0,Consumer Financial Questions,Debts & Purchases,2021-06-12 17:44:31,2021-06-24 20:41:16,8B8149D0-91B9-4F79-A17F-B4716D4889CA,fear
GA,Gwinnett,Caucasian,76.0,Female,Single,No,No,1.0,9500.0,Health and Disability,Health Care,2021-06-12 21:10:42,2021-08-06 14:07:39,1321F62C-0198-48C3-8E55-49A154C6AB77,happy
GA,Fulton,Other,60.0,Female,Divorced or Widowed,No,No,1.0,29900.0,Individual Rights,Civil/Constitutional Rights,2021-06-13 03:58:58,2021-07-18 14:30:49,A6BA067B-6D57-4AAB-B12A-CD2DEAC4A8E3,fear
GA,DeKalb,Other,63.0,Other,Other,,No,2.0,30000.0,Other,Other,2021-06-13 00:02:39,2021-07-05 13:26:38,995F4557-328D-4EF3-90F5-8EF9F44FDF86,fear
GA,DeKalb,Other,63.0,Other,Other,,No,2.0,30000.0,Other,Other,2021-06-13 00:02:39,2021-07-05 13:26:38,995F4557-328D-4EF3-90F5-8EF9F44FDF86,fear
GA,Rockdale,African American,49.0,Female,Single,No,No,3.0,40000.0,Family and Children,Family/Divorce/Custody,2021-06-13 01:38:32,2021-08-06 14:09:28,A3E46015-B8E4-4BE0-A4F8-4866C981E922,fear
GA,McDuffie,Caucasian,45.0,Female,Divorced or Widowed,No,No,2.0,15000.0,Other,Other,2021-06-13 04:00:16,2021-08-06 14:09:41,5D2511EF-3BE9-4835-98C5-6802500587E6,sad
GA,Gwinnett,African American,32.0,Female,Married / remarried,No,No,6.0,40000.0,Family and Children,Family/Divorce/Custody,2021-06-13 10:28:19,2021-08-06 14:09:54,45977EE5-0697-40E1-8DAE-194CF61A2CBE,sad
GA,DeKalb,African American,50.0,Female,Single,No,No,5.0,12000.0,Other,Other,2021-06-13 17:15:37,2021-08-06 14:10:09,87DEDB65-0AF3-4BC9-9FE1-45EE9B6CB400,fear
GA,Chatham,Caucasian,35.0,Female,Divorced or Widowed,No,No,2.0,20000.0,Family and Children,Family/Divorce/Custody,2021-06-13 22:29:35,2021-08-06 14:10:21,C79F026C-0F30-4D01-ABAD-EFDBF6A24E89,sad
GA,Rockdale,African American,25.0,Female,Single,No,No,4.0,26400.0,Family and Children,Family/Divorce/Custody,2021-06-14 00:33:10,2021-08-06 14:10:34,3B9F9ADC-D464-40C7-A298-B3F337AD017A,sad
GA,Rockdale,African American,25.0,Female,Single,No,No,4.0,26400.0,Family and Children,Family/Divorce/Custody,2021-06-14 00:33:10,2021-08-06 14:10:34,3B9F9ADC-D464-40C7-A298-B3F337AD017A,sad
GA,Henry,Caucasian,38.0,Female,Married / remarried,No,No,1.0,0.0,Family and Children,Family/Divorce/Custody,2021-06-14 09:17:54,2021-08-06 14:10:49,3FED55C2-FB18-4289-8275-BCFC5B56B85E,fear
GA,Henry,Caucasian,38.0,Female,Married / remarried,No,No,1.0,0.0,Family and Children,Family/Divorce/Custody,2021-06-14 09:24:36,2021-08-06 14:11:02,3FED55C2-FB18-4289-8275-BCFC5B56B85E,fear
GA,Henry,Caucasian,38.0,Female,Married / remarried,No,No,1.0,0.0,Family and Children,Family/Divorce/Custody,2021-06-14 09:26:02,2021-08-06 14:11:30,3FED55C2-FB18-4289-8275-BCFC5B56B85E,fear
GA,Fulton,African American,38.0,Female,Single,No,No,2.0,20000.0,Consumer Financial Questions,Debts & Purchases,2021-06-14 09:26:34,2021-06-24 20:22:08,381DF0CA-F1A7-4B74-A48F-F516F96760AD,fear
GA,Fulton,African American,38.0,Female,Single,No,No,2.0,20000.0,Consumer Financial Questions,Debts & Purchases,2021-06-14 09:26:34,2021-06-24 20:22:08,381DF0CA-F1A7-4B74-A48F-F516F96760AD,fear
GA,Cobb,Asian,38.0,Female,Separated,No,No,2.0,20000.0,Family and Children,Family/Divorce/Custody,2021-06-14 17:07:42,2021-08-06 14:11:47,A8AF31B0-C16A-4F71-8685-E52AC762E514,sad
GA,Cobb,Asian,38.0,Female,Separated,No,No,2.0,20000.0,Family and Children,Family/Divorce/Custody,2021-06-14 17:10:44,2021-06-24 20:52:19,A8AF31B0-C16A-4F71-8685-E52AC762E514,sad
GA,Cobb,Asian,38.0,Female,Separated,No,No,2.0,20000.0,Family and Children,Family/Divorce/Custody,2021-06-14 17:10:44,2021-06-24 20:52:19,A8AF31B0-C16A-4F71-8685-E52AC762E514,sad
GA,Franklin,Caucasian,50.0,Female,Divorced or Widowed,No,No,1.0,12000.0,Other,Other,2021-06-14 17:17:58,2021-08-06 14:12:00,73ED68B3-8D62-4F9B-B6C5-A38302352745,fear
GA,Lowndes,African American,51.0,Female,Married / remarried,No,No,4.0,12000.0,Individual Rights,Civil/Constitutional Rights,2021-08-12 23:10:44,2021-09-17 17:18:35,5FA84DB9-0569-457A-9489-FE2993C055E2,sad
GA,Lowndes,African American,51.0,Female,Married / remarried,No,No,4.0,12000.0,Individual Rights,Civil/Constitutional Rights,2021-08-12 23:10:44,2021-09-17 17:18:35,5FA84DB9-0569-457A-9489-FE2993C055E2,sad
GA,Brantley,Caucasian,35.0,Male,Married / remarried,No,No,3.0,25000.0,Housing and Homelessness,Housing or Property Owned,2021-08-12 21:51:20,2021-09-21 17:11:46,B6E30E60-F4D3-44FF-8386-AF2ED2D04BB3,fear
GA,Ware,Other,44.0,Other,Other,,No,2.0,13000.0,Other,Other,2021-08-12 22:39:25,2021-09-21 17:11:54,E038CC08-9A33-43DF-B394-0A67CC289D7A,fear
GA,Haralson,Caucasian,42.0,Female,Divorced or Widowed,No,No,3.0,15800.0,Housing and Homelessness,Housing or Property Owned,2021-08-12 22:56:16,2021-09-21 17:12:04,659BA055-710A-4B27-A1E7-11EBECC8D1AD,sad
GA,Clayton,Caucasian,43.0,Female,Single,No,No,1.0,22500.0,Housing and Homelessness,Housing or Property Owned,2021-08-12 23:28:09,2021-09-21 17:12:12,E74358FC-D211-4896-8433-DC56CC2E5F0B,fear
GA,Lanier,Caucasian,56.0,Female,Divorced or Widowed,No,No,2.0,11000.0,Housing and Homelessness,Housing or Property Owned,2021-08-13 03:36:14,2021-09-27 20:09:01,375AE193-D7C4-4D86-ABB3-5F915AEB47C8,sad
GA,Lanier,Caucasian,56.0,Female,Divorced or Widowed,No,No,2.0,11000.0,Housing and Homelessness,Housing or Property Owned,2021-08-13 03:36:14,2021-09-27 20:09:01,375AE193-D7C4-4D86-ABB3-5F915AEB47C8,sad
GA,Lanier,Caucasian,56.0,Female,Divorced or Widowed,No,No,2.0,11000.0,Housing and Homelessness,Housing or Property Owned,2021-08-13 03:36:14,2021-09-27 20:09:01,375AE193-D7C4-4D86-ABB3-5F915AEB47C8,sad
GA,Lanier,Caucasian,56.0,Female,Divorced or Widowed,No,No,2.0,11000.0,Housing and Homelessness,Housing or Property Owned,2021-08-13 03:36:14,2021-09-27 20:09:01,375AE193-D7C4-4D86-ABB3-5F915AEB47C8,sad
GA,Lanier,Caucasian,56.0,Female,Divorced or Widowed,No,No,2.0,11000.0,Housing and Homelessness,Housing or Property Owned,2021-08-13 03:36:14,2021-09-27 20:09:01,375AE193-D7C4-4D86-ABB3-5F915AEB47C8,sad
GA,Lanier,Caucasian,56.0,Female,Divorced or Widowed,No,No,2.0,11000.0,Housing and Homelessness,Housing or Property Owned,2021-08-13 03:36:14,2021-09-27 20:09:01,375AE193-D7C4-4D86-ABB3-5F915AEB47C8,sad
GA,Lanier,Caucasian,56.0,Female,Divorced or Widowed,No,No,2.0,11000.0,Housing and Homelessness,Housing or Property Owned,2021-08-13 03:36:14,2021-09-27 20:09:01,375AE193-D7C4-4D86-ABB3-5F915AEB47C8,sad
GA,Lanier,Caucasian,56.0,Female,Divorced or Widowed,No,No,2.0,11000.0,Housing and Homelessness,Housing or Property Owned,2021-08-13 03:36:14,2021-09-27 20:09:01,375AE193-D7C4-4D86-ABB3-5F915AEB47C8,sad
GA,Brantley,Caucasian,38.0,Female,Separated,No,No,1.0,1.0,Family and Children,Family/Divorce/Custody,2021-08-13 07:13:51,2021-09-21 17:12:19,A808A805-C783-43ED-97D9-ECDB29AF74B5,fear
GA,Brantley,Caucasian,38.0,Female,Separated,No,No,1.0,1.0,Family and Children,Family/Divorce/Custody,2021-08-13 07:13:51,2021-09-21 17:12:19,A808A805-C783-43ED-97D9-ECDB29AF74B5,fear
GA,Elbert,Caucasian,53.0,Female,Divorced or Widowed,No,No,1.0,0.0,Family and Children,Wills/Inheritance,2021-08-13 14:55:45,2021-09-05 16:54:12,F10AA90E-C25E-4902-81FE-7FBF3E6220DD,sad
GA,Elbert,Caucasian,53.0,Female,Divorced or Widowed,No,No,1.0,0.0,Family and Children,Wills/Inheritance,2021-08-13 14:55:45,2021-09-05 16:54:12,F10AA90E-C25E-4902-81FE-7FBF3E6220DD,sad
GA,Gilmer,Caucasian,57.0,Female,Single,No,No,2.0,12000.0,Other,Other,2021-08-13 16:24:25,2021-09-21 17:13:31,DC853E66-F2B9-413C-9652-EC1AD2CA05F2,fear
GA,Bibb,Other,30.0,Other,Other,,No,3.0,18000.0,Family and Children,Wills/Inheritance,2021-08-13 17:07:38,2021-08-26 10:35:37,90E0DDF9-66C6-4EA5-B2CE-CB8122FF1194,happy
GA,Bibb,Other,30.0,Other,Other,,No,3.0,18000.0,Family and Children,Wills/Inheritance,2021-08-13 17:07:38,2021-08-26 10:35:37,90E0DDF9-66C6-4EA5-B2CE-CB8122FF1194,happy
GA,Laurens,African American,37.0,Female,Single,No,No,2.0,25000.0,Individual Rights,Civil/Constitutional Rights,2021-08-13 19:22:12,2021-09-13 13:13:49,8A8D1E61-6B67-45D5-A80C-969B0E91F1F6,sad
GA,Laurens,African American,37.0,Female,Single,No,No,2.0,25000.0,Individual Rights,Civil/Constitutional Rights,2021-08-13 19:22:12,2021-09-13 13:13:49,8A8D1E61-6B67-45D5-A80C-969B0E91F1F6,sad
GA,Fulton,Latino or Hispanic,46.0,Male,Single,No,No,1.0,6900.0,Family and Children,Wills/Inheritance,2021-08-13 20:44:15,2021-08-26 10:37:37,853BAFA4-F2A0-4D95-9F67-F637C562F3F4,surprise
GA,Fulton,Latino or Hispanic,46.0,Male,Single,No,No,1.0,6900.0,Family and Children,Wills/Inheritance,2021-08-13 20:44:15,2021-08-26 10:37:37,853BAFA4-F2A0-4D95-9F67-F637C562F3F4,surprise
GA,Pickens,Caucasian,35.0,Female,Divorced or Widowed,No,No,2.0,0.0,Family and Children,Family/Divorce/Custody,2021-08-13 21:20:53,2021-09-21 17:13:39,1AE2F6EF-1270-43A5-8019-1709BD7C252C,sad
GA,Rabun,Caucasian,52.0,Female,Divorced or Widowed,No,No,3.0,28800.0,Other,Other,2021-08-13 22:01:54,2021-08-25 17:19:15,A580F781-A6CA-4C0D-AAC7-C27F6891859A,fear
GA,Henry,Caucasian,51.0,Female,Married / remarried,No,No,2.0,0.0,"Work, Employment and Unemployment",Work,2021-08-13 23:18:32,2021-09-21 17:13:44,79EF480E-004D-4D75-86FD-B4E7839BF0CE,sad
GA,Cobb,African American,37.0,Male,Divorced or Widowed,No,No,4.0,50000.0,Family and Children,Family/Divorce/Custody,2021-08-14 03:14:38,2021-09-21 17:13:52,5D3C5E32-B8B8-4C99-9048-20ADFBD81BA4,happy
GA,Douglas,Other,55.0,Female,Married / remarried,No,No,3.0,40000.0,Individual Rights,Civil/Constitutional Rights,2021-08-14 05:41:27,2021-09-21 17:14:00,C86D6BB4-A4AB-4FFB-868A-4DB6EE3DC9B0,fear
GA,Hall,Caucasian,46.0,Female,Divorced or Widowed,No,No,3.0,25000.0,Other,Other,2021-08-14 06:19:54,2021-09-16 22:24:37,6CF3A4A4-2B79-46CA-9F74-F78AFA7B23CB,fear
GA,Hall,Caucasian,46.0,Female,Divorced or Widowed,No,No,3.0,25000.0,Other,Other,2021-08-14 06:19:54,2021-09-16 22:24:37,6CF3A4A4-2B79-46CA-9F74-F78AFA7B23CB,fear
GA,DeKalb,Caucasian,29.0,Male,Single,No,No,1.0,0.0,Consumer Financial Questions,Debts & Purchases,2021-08-14 11:26:23,2021-09-21 17:14:06,8561FF3B-C349-4F11-8E1D-BBA17A0C586E,happy
GA,Walton,Caucasian,52.0,Female,Other,No,No,4.0,0.0,Family and Children,Wills/Inheritance,2021-08-14 13:41:37,2021-09-05 16:36:12,96B73CA5-7DFE-4BD9-9EEA-F95FBF3AEDD4,sad
GA,Walton,Caucasian,52.0,Female,Other,No,No,4.0,0.0,Family and Children,Wills/Inheritance,2021-08-14 13:41:37,2021-09-05 16:36:12,96B73CA5-7DFE-4BD9-9EEA-F95FBF3AEDD4,sad
GA,Walton,Caucasian,52.0,Female,Other,No,No,4.0,0.0,Other,Other,2021-08-14 17:00:05,2021-09-27 14:21:57,96B73CA5-7DFE-4BD9-9EEA-F95FBF3AEDD4,sad
GA,Walton,Caucasian,52.0,Female,Other,No,No,4.0,0.0,Other,Other,2021-08-14 17:00:05,2021-09-27 14:21:57,96B73CA5-7DFE-4BD9-9EEA-F95FBF3AEDD4,sad
GA,Fulton,African American,27.0,Female,Married / remarried,No,No,4.0,50000.0,Family and Children,Family/Divorce/Custody,2021-08-14 14:32:13,2021-09-21 17:14:16,7309DEEE-F1D5-4333-BEB1-734F74B038F3,sad
GA,DeKalb,African American,48.0,Male,Single,No,No,1.0,30000.0,Individual Rights,Civil/Constitutional Rights,2021-08-14 20:14:00,2021-09-21 17:14:24,B43C0DA9-900E-47E9-B23D-CDD187901A8D,happy
GA,DeKalb,African American,48.0,Male,Single,No,No,1.0,30000.0,Other,Other,2021-08-23 08:54:18,2021-09-21 17:28:19,B43C0DA9-900E-47E9-B23D-CDD187901A8D,happy
GA,Thomas,Caucasian,34.0,Male,Single,No,No,5.0,21000.0,Housing and Homelessness,Housing or Property Owned,2021-08-15 06:09:45,2021-09-21 17:14:31,CCA4E452-FEF9-4E33-8B10-C3C598520201,surprise
GA,Gwinnett,Caucasian,27.0,Female,Single,No,No,3.0,38000.0,Consumer Financial Questions,Debts & Purchases,2021-08-15 08:29:23,2021-09-21 17:14:39,91CDACBB-ACB3-41AF-AD88-32909E629315,fear
GA,Clayton,African American,43.0,Female,Married / remarried,No,No,4.0,18000.0,Other,Other,2021-08-15 10:49:17,2021-09-21 17:14:44,EDDF785B-77DA-45B9-8876-DF2B03297A47,fear
GA,Douglas,Caucasian,42.0,Female,Married / remarried,No,No,1.0,13000.0,Other,Other,2021-08-15 19:34:01,2021-09-21 17:14:48,F6A1B12D-4852-4883-829B-A759F8A2C74A,happy
GA,Clayton,African American,41.0,Female,Single,No,No,5.0,2300.0,Other,Other,2021-08-15 22:50:47,2021-09-21 17:14:53,FAFA3365-8D34-40C5-8F3F-883B3D85D67F,happy
GA,Cobb,African American,23.0,Female,Single,No,No,3.0,32000.0,Family and Children,Family/Divorce/Custody,2021-08-16 02:07:25,2021-09-21 17:14:57,C29C3648-57DC-4F2F-94C0-BD7108501BB9,fear
GA,Whitfield,Caucasian,54.0,Male,Single,No,No,1.0,20000.0,Other,Other,2021-08-16 08:50:07,2021-08-25 17:19:36,C3E5B25D-07AB-4720-9908-8E9700D0BAA2,fear
GA,Cherokee,Caucasian,47.0,Female,Married / remarried,No,No,2.0,40000.0,Family and Children,Family/Divorce/Custody,2021-08-16 13:41:51,2021-08-26 14:21:15,2F19D219-B180-4FF4-BE0E-3987467173F5,fear
GA,Fulton,African American,27.0,Female,Single,No,No,3.0,15000.0,Family and Children,Family/Divorce/Custody,2021-08-17 17:59:58,2021-09-21 17:17:27,834CC1D7-004B-4C42-8381-5B395EA49667,fear
